2019-08-24 12:13:39,192.168.0.110,UPDATE,4603,4602,|d=jh=3v|1-1,'',0,1
2019-08-24 12:13:41,192.168.0.110,UPDATE,4602,4603,|d=jh=3v*0+1,'\',1,0
2019-08-24 12:13:41,192.168.0.111,UPDATE,4603,4604,|35=3de=19*0+1,'a',1,0
2019-08-24 12:13:42,192.168.0.111,UPDATE,4604,4607,|35=3de=1a*0+3,'ddi',1,0
2019-08-24 12:13:42,192.168.0.110,UPDATE,4607,4632,|d=jh=3w*0|1+1*0+o,'',2,0
2019-08-24 12:13:42,192.168.0.111,UPDATE,4632,4635,|36=3e3=1d*0+3,'ng',1,0
2019-08-24 12:13:43,192.168.0.111,UPDATE,4635,4638,|36=3e3=1g*0+3,'od',1,0
2019-08-24 12:13:43,192.168.0.111,UPDATE,4638,4638,|36=3e3=1h-2*0+2,'f',1,1
2019-08-24 12:13:43,192.168.0.110,UPDATE,4638,4663,|e=ne=o*0|1+1*0+o,'',2,0
2019-08-24 12:13:47,192.168.0.110,UPDATE,4663,4662,|f=o3=1q-1,'',0,1
2019-08-24 12:13:48,192.168.0.110,UPDATE,4662,4661,|f=o3=1p-1,'',0,1
2019-08-24 12:13:48,192.168.0.110,UPDATE,4661,4659,|f=o3=1n-2,'',0,1
2019-08-24 12:13:49,192.168.0.111,UPDATE,4659,4660,|37=3eo=1j*0+1,'p',1,0
2019-08-24 12:13:50,192.168.0.111,UPDATE,4660,4662,|37=3eo=1k*0+2,'ho',1,0
2019-08-24 12:13:50,192.168.0.108,UPDATE,4662,4663,|h=pt*0*1*2*3+1,'*',1,0
2019-08-24 12:13:50,192.168.0.111,UPDATE,4663,4665,|37=3ep=1m*0+2,'sp',1,0
2019-08-24 12:13:51,192.168.0.108,UPDATE,4665,4665,|h=pt*0=1,'',0,0
2019-08-24 12:13:51,192.168.0.111,UPDATE,4665,4667,|37=3ep=1o*0+2,'ha',1,0
2019-08-24 12:13:51,192.168.0.108,UPDATE,4665,4665,|h=pt*0=1,'',0,0
2019-08-24 12:13:52,192.168.0.111,UPDATE,4667,4670,|37=3ep=1q*0+3,'te',1,0
2019-08-24 12:13:52,192.168.0.108,UPDATE,4667,4667,|h=pt*0=1,'',0,0
2019-08-24 12:13:52,192.168.0.111,UPDATE,4670,4673,|37=3ep=1t*0+3,'to',1,0
2019-08-24 12:13:52,192.168.0.108,UPDATE,4673,4673,|h=pt*0=1,'',0,0
2019-08-24 12:13:53,192.168.0.111,UPDATE,4673,4675,|37=3ep=1w*0+2,'a',1,0
2019-08-24 12:13:53,192.168.0.108,UPDATE,4675,4676,|h=pt=1*0+1,'j',1,0
2019-08-24 12:13:53,192.168.0.111,UPDATE,4676,4679,|37=3eq=1y*0+3,'mol',1,0
2019-08-24 12:13:54,192.168.0.108,UPDATE,4679,4682,|h=pt=2*0+3,'ust',1,0
2019-08-24 12:13:54,192.168.0.111,UPDATE,4682,4685,|37=3et=21*0+3,'ecu',1,0
2019-08-24 12:13:54,192.168.0.108,UPDATE,4685,4687,|h=pt=5*0+2,'a',1,0
2019-08-24 12:13:54,192.168.0.111,UPDATE,4687,4689,|37=3ev=24*0+2,'le',1,0
2019-08-24 12:13:55,192.168.0.108,UPDATE,4689,4690,|h=pt=7*0+1,'m',1,0
2019-08-24 12:13:55,192.168.0.111,UPDATE,4690,4694,|37=3ew=26*0+4,', so',1
2019-08-24 12:13:55,192.168.0.111,UPDATE,4694,4697,|37=3ew=2a*0+3,'th',1,0
2019-08-24 12:13:56,192.168.0.111,UPDATE,4697,4700,|37=3ew=2d*0+3,'at',1,0
2019-08-24 12:13:56,192.168.0.108,UPDATE,4700,4699,|h=pt=7-1,'',0,1
2019-08-24 12:13:56,192.168.0.111,UPDATE,4699,4698,|37=3ev=2f-1,'',0,1
2019-08-24 12:13:57,192.168.0.108,UPDATE,4698,4699,|h=pt=7*0+1,'',1,0
2019-08-24 12:13:57,192.168.0.111,UPDATE,4699,4696,|37=3ew=2c-3,'',0,1
2019-08-24 12:13:57,192.168.0.111,UPDATE,4696,4693,|37=3ew=29-3,'',0,1
2019-08-24 12:13:58,192.168.0.108,UPDATE,4693,4694,|h=pt=8*0+1,'m',1,0
2019-08-24 12:13:58,192.168.0.111,UPDATE,4694,4693,|37=3ex=28-1,'',0,1
2019-08-24 12:13:58,192.168.0.108,UPDATE,4693,4696,|h=pt=9*0+3,'emb',1,0
2019-08-24 12:13:58,192.168.0.111,UPDATE,4696,4702,|37=3f0=28*0+6,'which',1,0
2019-08-24 12:13:59,192.168.0.108,UPDATE,4702,4704,|h=pt=c*0+2,'ra',1,0
2019-08-24 12:13:59,192.168.0.108,UPDATE,4704,4706,|h=pt=e*0+2,'ne',1,0
2019-08-24 12:14:01,192.168.0.108,UPDATE,4706,4706,|h=pt*0=1,'',0,0
2019-08-24 12:14:01,192.168.0.111,UPDATE,4706,4708,|37=3f4=2e*0+2,'ma',1,0
2019-08-24 12:14:01,192.168.0.111,UPDATE,4708,4712,|37=3f4=2g*0+4,'kes',1,0
2019-08-24 12:14:02,192.168.0.111,UPDATE,4712,4714,|37=3f4=2k*0+2,'sa',1,0
2019-08-24 12:14:02,192.168.0.108,UPDATE,4714,4713,|h=pt=f-1,'',0,1
2019-08-24 12:14:02,192.168.0.111,UPDATE,4713,4716,|37=3f3=2m*0+3,'id',1,0
2019-08-24 12:14:03,192.168.0.111,UPDATE,4716,4718,|37=3f3=2p*0+2,'mo',1,0
2019-08-24 12:14:03,192.168.0.111,UPDATE,4718,4720,|37=3f3=2r*0+2,'le',1,0
2019-08-24 12:14:04,192.168.0.108,UPDATE,4720,4721,|h=pt=f*0+1,'e',1,0
2019-08-24 12:14:04,192.168.0.111,UPDATE,4721,4723,|37=3f4=2t*0+2,'cu',1,0
2019-08-24 12:14:04,192.168.0.111,UPDATE,4723,4726,|37=3f4=2v*0+3,'le',1,0
2019-08-24 12:14:05,192.168.0.111,UPDATE,4726,4727,|37=3f4=2y*0+1,'l',1,0
2019-08-24 12:14:05,192.168.0.106,UPDATE,4391,4392,|l=un=47*0+1,'.',1,0
2019-08-24 12:14:05,192.168.0.111,UPDATE,4727,4729,|37=3f4=2z*0+2,'es',1,0
2019-08-24 12:14:06,192.168.0.106,UPDATE,4392,4393,|l=un=48*0+1,'',1,0
2019-08-24 12:14:06,192.168.0.111,UPDATE,4729,4732,|37=3f4=31*0+3,'s l',1,0
2019-08-24 12:14:06,192.168.0.108,UPDATE,4732,4733,|h=pt=g*0+1,'',1,0
2019-08-24 12:14:06,192.168.0.106,UPDATE,4393,4394,|l=un=49*0+1,'T',1,0
2019-08-24 12:14:06,192.168.0.111,UPDATE,4733,4734,|37=3f5=33-1*0+2,'st',1,1
2019-08-24 12:14:06,192.168.0.108,UPDATE,4733,4736,|h=pt=h*0+3,'',1,0
2019-08-24 12:14:07,192.168.0.106,UPDATE,4394,4396,|l=un=4a*0+2,'he',1,0
2019-08-24 12:14:07,192.168.0.111,UPDATE,4737,4738,|37=3f8=35*0+1,'a',1,0
2019-08-24 12:14:07,192.168.0.108,UPDATE,4738,4740,|h=pt=k*0+2,'',1,0
2019-08-24 12:14:07,192.168.0.106,UPDATE,4396,4398,|l=un=4c*0+2,'c',1,0
2019-08-24 12:14:07,192.168.0.111,UPDATE,4740,4741,|37=3fa=36*0+1,'b',1,0
2019-08-24 12:14:07,192.168.0.108,UPDATE,4741,4744,|h=pt=m*0+3,'',1,0
2019-08-24 12:14:08,192.168.0.106,UPDATE,4398,4399,|l=un=4e*0+1,'r',1,0
2019-08-24 12:14:08,192.168.0.111,UPDATE,4744,4746,|37=3fd=37*0+2,'e,',1
2019-08-24 12:14:08,192.168.0.108,UPDATE,4744,4746,|h=pt=p*0+2,'',1,0
2019-08-24 12:14:08,192.168.0.106,UPDATE,4399,4402,|l=un=4f*0+3,'ist',1,0
2019-08-24 12:14:09,192.168.0.106,UPDATE,4402,4403,|l=un=4i*0+1,'a',1,0
2019-08-24 12:14:09,192.168.0.111,UPDATE,4748,4747,|37=3ff=38-1,'',0,1
2019-08-24 12:14:09,192.168.0.106,UPDATE,4403,4404,|l=un=4j*0+1,'e',1,0
2019-08-24 12:14:10,192.168.0.111,UPDATE,4747,4746,|37=3ff=37-1,'',0,1
2019-08-24 12:14:10,192.168.0.106,UPDATE,4404,4408,|l=un=4k*0+4,'is',1,0
2019-08-24 12:14:10,192.168.0.111,UPDATE,4746,4748,|37=3ff=37*0+2,'le',1,0
2019-08-24 12:14:10,192.168.0.106,UPDATE,4408,4409,|l=un=4o*0+1,'h',1,0
2019-08-24 12:14:11,192.168.0.108,UPDATE,4748,4747,|h=pt-1,'',0,1
2019-08-24 12:14:11,192.168.0.111,UPDATE,4747,4749,|37=3fe=39*0+2,',',1
2019-08-24 12:14:11,192.168.0.106,UPDATE,4409,4412,|l=un=4p*0+3,'igh',1,0
2019-08-24 12:14:11,192.168.0.111,UPDATE,4749,4752,|37=3fe=3b*0+3,'the',1,0
2019-08-24 12:14:11,192.168.0.106,UPDATE,4412,4414,|l=un=4s*0+2,'ly',1,0
2019-08-24 12:14:12,192.168.0.108,UPDATE,4752,4753,|h=pt*0*1*2*3+1,'*',1,0
2019-08-24 12:14:12,192.168.0.109,UPDATE,4753,4754,|g=pr=1*0+1,'',1,0
2019-08-24 12:14:12,192.168.0.111,UPDATE,4754,4757,|37=3fg=3e*0+3,'ref',1,0
2019-08-24 12:14:12,192.168.0.106,UPDATE,4414,4415,|l=un=4u*0+1,'',1,0
2019-08-24 12:14:12,192.168.0.108,UPDATE,4757,4757,|h=pu*0=1,'',0,0
2019-08-24 12:14:12,192.168.0.109,UPDATE,4757,4759,|g=pr=2*0+2,'',1,0
2019-08-24 12:14:12,192.168.0.111,UPDATE,4759,4764,|37=3fi=3h*0+5,'ore m',1,0
2019-08-24 12:14:12,192.168.0.106,UPDATE,4415,4417,|l=un=4v*0+2,'fo',1,0
2019-08-24 12:14:13,192.168.0.108,UPDATE,4764,4764,|h=pw*0=1,'',0,0
2019-08-24 12:14:13,192.168.0.111,UPDATE,4764,4768,|37=3fi=3m*0+4,'ore',1,0
2019-08-24 12:14:13,192.168.0.106,UPDATE,4417,4419,|l=un=4x*0+2,'ld',1,0
2019-08-24 12:14:13,192.168.0.109,UPDATE,4768,4765,|g=pr=1-3,'',0,1
2019-08-24 12:14:13,192.168.0.108,UPDATE,4765,4765,|h=pt*0=1,'',0,0
2019-08-24 12:14:13,192.168.0.111,UPDATE,4765,4767,|37=3ff=3q*0+2,'li',1,0
2019-08-24 12:14:13,192.168.0.106,UPDATE,4419,4421,|l=un=4z*0+2,'ed',1,0
2019-08-24 12:14:14,192.168.0.109,UPDATE,4767,4766,|g=pr-1,'',0,1
2019-08-24 12:14:14,192.168.0.111,UPDATE,4766,4769,|37=3fe=3s*0+3,'kel',1,0
2019-08-24 12:14:15,192.168.0.111,UPDATE,4769,4771,|37=3fe=3v*0+2,'y',1,0
2019-08-24 12:14:15,192.168.0.106,UPDATE,4421,4422,|l=un=51*0+1,'',1,0
2019-08-24 12:14:15,192.168.0.111,UPDATE,4771,4772,|37=3fe=3x*0+1,'t',1,0
2019-08-24 12:14:15,192.168.0.106,UPDATE,4422,4425,|l=un=52*0+3,'and',1,0
2019-08-24 12:14:16,192.168.0.111,UPDATE,4772,4774,|37=3fe=3y*0+2,'o',1,0
2019-08-24 12:14:16,192.168.0.106,UPDATE,4425,4428,|l=un=55*0+3,'co',1,0
2019-08-24 12:14:16,192.168.0.108,UPDATE,4774,4775,|h=ps=k*0+1,'',1,0
2019-08-24 12:14:16,192.168.0.111,UPDATE,4775,4778,|37=3ff=40*0+3,'rea',1,0
2019-08-24 12:14:16,192.168.0.106,UPDATE,4428,4432,|l=un=58*0+4,'mpre',1,0
2019-08-24 12:14:17,192.168.0.108,UPDATE,4778,4781,|h=ps=l*0+3,'',1,0
2019-08-24 12:14:17,192.168.0.111,UPDATE,4781,4782,|37=3fi=43*0+1,'t',1,0
2019-08-24 12:14:17,192.168.0.106,UPDATE,4432,4435,|l=un=5c*0+3,'ss,',1
2019-08-24 12:14:17,192.168.0.108,UPDATE,4782,4785,|h=ps=o*0+3,'',1,0
2019-08-24 12:14:17,192.168.0.111,UPDATE,4785,4786,|37=3fl=43-1*0+2,'ct',1,1
2019-08-24 12:14:17,192.168.0.106,UPDATE,4435,4436,|l=un=5e-1*0+2,'ed',1,1
2019-08-24 12:14:18,192.168.0.108,UPDATE,4786,4789,|h=ps=r*0+3,'',1,0
2019-08-24 12:14:18,192.168.0.111,UPDATE,4789,4790,|37=3fo=45*0+1,'.',1,0
2019-08-24 12:14:18,192.168.0.106,UPDATE,4436,4437,|l=un=5g*0+1,',',1
2019-08-24 12:14:18,192.168.0.108,UPDATE,4790,4794,|h=ps=u*0+4,'',1,0
2019-08-24 12:14:18,192.168.0.106,UPDATE,4437,4439,|l=un=5h*0+2,'s',1,0
2019-08-24 12:14:19,192.168.0.108,UPDATE,4794,4797,|h=ps=y*0+3,'',1,0
2019-08-24 12:14:19,192.168.0.108,UPDATE,4797,4799,|h=ps=11*0+2,'',1,0
2019-08-24 12:14:20,192.168.0.106,UPDATE,4439,4440,|l=un=5j*0+1,'o',1,0
2019-08-24 12:14:20,192.168.0.106,UPDATE,4440,4441,|l=un=5k*0+1,'',1,0
2019-08-24 12:14:21,192.168.0.106,UPDATE,4441,4438,|l=un=5i-3,'',0,1
2019-08-24 12:14:21,192.168.0.106,UPDATE,4438,4440,|l=un=5i*0+2,'th',1,0
2019-08-24 12:14:22,192.168.0.106,UPDATE,4440,4443,|l=un=5k*0+3,'us',1,0
2019-08-24 12:14:22,192.168.0.106,UPDATE,4443,4446,|l=un=5n*0+3,'inc',1,0
2019-08-24 12:14:23,192.168.0.106,UPDATE,4446,4447,|l=un=5q*0+1,'r',1,0
2019-08-24 12:14:23,192.168.0.106,UPDATE,4447,4449,|l=un=5r*0+2,'ea',1,0
2019-08-24 12:14:24,192.168.0.106,UPDATE,4449,4450,|l=un=5t*0+1,'d',1,0
2019-08-24 12:14:25,192.168.0.106,UPDATE,4450,4449,|l=un=5t-1,'',0,1
2019-08-24 12:14:25,192.168.0.106,UPDATE,4449,4450,|l=un=5t*0+1,'s',1,0
2019-08-24 12:14:26,192.168.0.106,UPDATE,4450,4454,|l=un=5u*0+4,'ing',1,0
2019-08-24 12:14:27,192.168.0.106,UPDATE,4454,4455,|l=un=5y*0+1,'s',1,0
2019-08-24 12:14:28,192.168.0.106,UPDATE,4455,4457,|l=un=5z*0+2,'ur',1,0
2019-08-24 12:14:28,192.168.0.106,UPDATE,4457,4461,|l=un=61*0+4,'face',1,0
2019-08-24 12:14:29,192.168.0.108,UPDATE,4799,4800,|h=ps=13*0+1,'t',1,0
2019-08-24 12:14:29,192.168.0.106,UPDATE,4461,4462,|l=un=65*0+1,'',1,0
2019-08-24 12:14:29,192.168.0.108,UPDATE,4800,4802,|h=ps=14*0+2,'o',1,0
2019-08-24 12:14:29,192.168.0.106,UPDATE,4462,4463,|l=un=66*0+1,'a',1,0
2019-08-24 12:14:30,192.168.0.108,UPDATE,4802,4804,|h=ps=16*0+2,'ho',1,0
2019-08-24 12:14:30,192.168.0.106,UPDATE,4463,4466,|l=un=67*0+3,'rea',1,0
2019-08-24 12:14:30,192.168.0.108,UPDATE,4804,4807,|h=ps=18*0+3,'ld',1,0
2019-08-24 12:14:31,192.168.0.108,UPDATE,4807,4810,|h=ps=1b*0+3,'the',1,0
2019-08-24 12:14:31,192.168.0.108,UPDATE,4810,4811,|h=ps=1e*0+1,'',1,0
2019-08-24 12:14:32,192.168.0.108,UPDATE,4811,4814,|h=ps=1f*0+3,'mit',1,0
2019-08-24 12:14:32,192.168.0.108,UPDATE,4814,4816,|h=ps=1i*0+2,'ic',1,0
2019-08-24 12:14:33,192.168.0.108,UPDATE,4816,4818,|h=ps=1k*0+2,'ho',1,0
2019-08-24 12:14:33,192.168.0.108,UPDATE,4818,4819,|h=ps=1m*0+1,'n',1,0
2019-08-24 12:14:34,192.168.0.108,UPDATE,4819,4820,|h=ps=1n*0+1,'d',1,0
2019-08-24 12:14:34,192.168.0.108,UPDATE,4820,4822,|h=ps=1o*0+2,'ri',1,0
2019-08-24 12:14:35,192.168.0.108,UPDATE,4822,4825,|h=ps=1q*0+3,'on',1,0
2019-08-24 12:14:35,192.168.0.108,UPDATE,4825,4826,|h=ps=1t*0+1,'t',1,0
2019-08-24 12:14:36,192.168.0.110,UPDATE,4825,4824,|f=o3=1m-1,'',0,1
2019-08-24 12:14:36,192.168.0.108,UPDATE,4825,4829,|h=pr=1u*0+4,'oget',1,0
2019-08-24 12:14:36,192.168.0.108,UPDATE,4829,4832,|h=pr=1y*0+3,'her',1,0
2019-08-24 12:14:38,192.168.0.108,UPDATE,4832,4833,|h=pr=21*0+1,'',1,0
2019-08-24 12:14:38,192.168.0.108,UPDATE,4833,4836,|h=pr=22*0+3,'',1,0
2019-08-24 12:14:39,192.168.0.108,UPDATE,4836,4839,|h=pr=25*0+3,'',1,0
2019-08-24 12:14:39,192.168.0.110,UPDATE,4836,4835,|f=o3=1l-1,'',0,1
2019-08-24 12:14:40,192.168.0.108,UPDATE,4838,4839,|h=pq=28*0+1,'',1,0
2019-08-24 12:14:48,192.168.0.102,UPDATE,4466,4467,|q=14x=w*0+1,'',1,0
2019-08-24 12:14:49,192.168.0.104,UPDATE,4467,4468,|v=19u=1j*0+1,'-',1,0
2019-08-24 12:14:50,192.168.0.102,UPDATE,4468,4469,|q=14x=x*0+1,'a',1,0
2019-08-24 12:14:50,192.168.0.102,UPDATE,4469,4470,|q=14x=y*0+1,'',1,0
2019-08-24 12:14:51,192.168.0.102,UPDATE,4470,4472,|q=14x=z*0+2,'mw',1,0
2019-08-24 12:14:51,192.168.0.104,UPDATE,4470,4471,|v=19w=1k*0+1,'',1,0
2019-08-24 12:14:52,192.168.0.102,UPDATE,4473,4472,|q=14x=10-1,'',0,1
2019-08-24 12:14:53,192.168.0.102,UPDATE,4472,4473,|q=14x=10*0+1,'e',1,0
2019-08-24 12:14:53,192.168.0.102,UPDATE,4473,4474,|q=14x=11*0+1,'d',1,0
2019-08-24 12:14:54,192.168.0.102,UPDATE,4474,4475,|q=14x=12*0+1,'i',1,0
2019-08-24 12:14:54,192.168.0.102,UPDATE,4475,4477,|q=14x=13*0+2,'um',1,0
2019-08-24 12:14:55,192.168.0.102,UPDATE,4477,4478,|q=14x=15*0+1,'',1,0
2019-08-24 12:14:57,192.168.0.102,UPDATE,4478,4479,|q=14x=16*0+1,'f',1,0
2019-08-24 12:14:58,192.168.0.102,UPDATE,4479,4482,|q=14x=17*0+3,'or',1,0
2019-08-24 12:14:58,192.168.0.102,UPDATE,4482,4484,|q=14x=1a*0+2,'th',1,0
2019-08-24 12:14:59,192.168.0.102,UPDATE,4484,4486,|q=14x=1c*0+2,'e',1,0
2019-08-24 12:14:59,192.168.0.102,UPDATE,4486,4488,|q=14x=1e*0+2,'Kr',1,0
2019-08-24 12:15:00,192.168.0.102,UPDATE,4488,4490,|q=14x=1g*0+2,'eb',1,0
2019-08-24 12:15:01,192.168.0.102,UPDATE,4490,4491,|q=14x=1i*0+1,''',1,0
2019-08-24 12:15:01,192.168.0.102,UPDATE,4491,4492,|q=14x=1j*0+1,'s',1,0
2019-08-24 12:15:02,192.168.0.102,UPDATE,4492,4493,|q=14x=1k*0+1,'',1,0
2019-08-24 12:15:02,192.168.0.102,UPDATE,4493,4494,|q=14x=1l*0+1,'c',1,0
2019-08-24 12:15:03,192.168.0.102,UPDATE,4494,4495,|q=14x=1m*0+1,'y',1,0
2019-08-24 12:15:03,192.168.0.102,UPDATE,4495,4498,|q=14x=1n*0+3,'cle',1,0
2019-08-24 12:15:04,192.168.0.102,UPDATE,4498,4500,|q=14x=1q*0+2,'t',1,0
2019-08-24 12:15:04,192.168.0.102,UPDATE,4500,4501,|q=14x=1s*0+1,'o',1,0
2019-08-24 12:15:04,192.168.0.108,UPDATE,4839,4840,|13=1es*0*1*2*3+1,'*',1,0
2019-08-24 12:15:05,192.168.0.102,UPDATE,4501,4504,|q=14x=1t*0+3,'ta',1,0
2019-08-24 12:15:05,192.168.0.108,UPDATE,4840,4840,|13=1es*0=1,'',0,0
2019-08-24 12:15:05,192.168.0.102,UPDATE,4504,4507,|q=14x=1w*0+3,'ke',1,0
2019-08-24 12:15:06,192.168.0.108,UPDATE,4840,4840,|13=1es*0=1,'',0,0
2019-08-24 12:15:06,192.168.0.102,UPDATE,4507,4508,|q=14x=1z*0+1,'p',1,0
2019-08-24 12:15:06,192.168.0.108,UPDATE,4840,4840,|13=1es*0=1,'',0,0
2019-08-24 12:15:06,192.168.0.102,UPDATE,4508,4511,|q=14x=20*0+3,'lac',1,0
2019-08-24 12:15:07,192.168.0.102,UPDATE,4511,4513,|q=14x=23*0+2,'e',1,0
2019-08-24 12:15:07,192.168.0.102,UPDATE,4513,4515,|q=14x=25*0+2,'in',1,0
2019-08-24 12:15:08,192.168.0.102,UPDATE,4515,4516,|q=14x=27*0+1,'.',1,0
2019-08-24 12:15:08,192.168.0.102,UPDATE,4516,4517,|q=14x=28*0+1,'',1,0
2019-08-24 12:15:09,192.168.0.109,UPDATE,4840,4841,|f=o3=1l*0+1,'p',1,0
2019-08-24 12:15:09,192.168.0.109,UPDATE,4841,4843,|f=o3=1m*0+2,'ro',1,0
2019-08-24 12:15:10,192.168.0.109,UPDATE,4843,4847,|f=o3=1o*0+4,'tecc',1,0
2019-08-24 12:15:10,192.168.0.102,UPDATE,4517,4518,|q=14x=29*0+1,'c',1,0
2019-08-24 12:15:11,192.168.0.102,UPDATE,4518,4519,|q=14x=2a*0+1,'o',1,0
2019-08-24 12:15:11,192.168.0.102,UPDATE,4519,4517,|q=14x=29-2,'',0,1
2019-08-24 12:15:12,192.168.0.102,UPDATE,4517,4518,|q=14x=29*0+1,'C',1,0
2019-08-24 12:15:13,192.168.0.102,UPDATE,4518,4520,|q=14x=2a*0+2,'on',1,0
2019-08-24 12:15:13,192.168.0.102,UPDATE,4520,4522,|q=14x=2c*0+2,'ta',1,0
2019-08-24 12:15:14,192.168.0.102,UPDATE,4522,4524,|q=14x=2e*0+2,'in',1,0
2019-08-24 12:15:14,192.168.0.109,UPDATE,4847,4848,|f=o3=1s*0+1,'',1,0
2019-08-24 12:15:14,192.168.0.102,UPDATE,4524,4526,|q=14x=2g*0+2,'s',1,0
2019-08-24 12:15:15,192.168.0.109,UPDATE,4848,4849,|f=o3=1t*0+1,'a',1,0
2019-08-24 12:15:15,192.168.0.109,UPDATE,4849,4852,|f=o3=1u*0+3,'nd',1,0
2019-08-24 12:15:16,192.168.0.109,UPDATE,4852,4853,|f=o3=1x*0+1,'s',1,0
2019-08-24 12:15:16,192.168.0.109,UPDATE,4853,4854,|f=o3=1y*0+1,'e',1,0
2019-08-24 12:15:17,192.168.0.109,UPDATE,4854,4857,|f=o3=1z*0+3,'par',1,0
2019-08-24 12:15:17,192.168.0.109,UPDATE,4857,4860,|f=o3=22*0+3,'ate',1,0
2019-08-24 12:15:18,192.168.0.102,UPDATE,4526,4527,|q=14x=2i*0+1,'e',1,0
2019-08-24 12:15:18,192.168.0.102,UPDATE,4527,4529,|q=14x=2j*0+2,'ss',1,0
2019-08-24 12:15:19,192.168.0.110,UPDATE,4860,4859,|f=o3=1r-1,'',0,1
2019-08-24 12:15:19,192.168.0.102,UPDATE,4529,4532,|q=14x=2l*0+3,'ent',1,0
2019-08-24 12:15:19,192.168.0.110,UPDATE,4859,4860,|f=o3=1r*0+1,'t',1,0
2019-08-24 12:15:19,192.168.0.102,UPDATE,4532,4534,|q=14x=2o*0+2,'ia',1,0
2019-08-24 12:15:20,192.168.0.102,UPDATE,4534,4536,|q=14x=2q*0+2,'l',1,0
2019-08-24 12:15:20,192.168.0.104,UPDATE,4536,4561,|v=1bp=19*0|1+1*0+o,'',2,0
2019-08-24 12:15:21,192.168.0.104,UPDATE,4561,4586,|w=1cz=o*0|1+1*0+o,'',2,0
2019-08-24 12:15:24,192.168.0.104,UPDATE,4586,4585,|v=1bp=18-1,'',0,1
2019-08-24 12:15:25,192.168.0.104,UPDATE,4585,4583,|v=1bp=16-2,'',0,1
2019-08-24 12:15:25,192.168.0.102,UPDATE,4583,4584,|q=14x=2s*0+1,'c',1,0
2019-08-24 12:15:26,192.168.0.102,UPDATE,4584,4586,|q=14x=2t*0+2,'he',1,0
2019-08-24 12:15:26,192.168.0.104,UPDATE,4586,4585,|v=1bs=15-1,'',0,1
2019-08-24 12:15:26,192.168.0.102,UPDATE,4586,4587,|q=14x=2v*0+1,'m',1,0
2019-08-24 12:15:27,192.168.0.108,UPDATE,4860,4861,|13=1fc=1*0+1,'s',1,0
2019-08-24 12:15:27,192.168.0.102,UPDATE,4586,4588,|q=14x=2w*0+2,'ic',1,0
2019-08-24 12:15:27,192.168.0.104,UPDATE,4588,4589,|v=1bv=15*0+1,'-',1,0
2019-08-24 12:15:27,192.168.0.111,UPDATE,4861,4862,|11=1e2=18*0+1,'',1,0
2019-08-24 12:15:27,192.168.0.108,UPDATE,4862,4864,|13=1fd=2*0+2,'mo',1,0
2019-08-24 12:15:27,192.168.0.102,UPDATE,4589,4592,|q=14x=2y*0+3,'al',1,0
2019-08-24 12:15:28,192.168.0.104,UPDATE,4592,4593,|v=1by=16*0+1,'',1,0
2019-08-24 12:15:28,192.168.0.108,UPDATE,4864,4865,|13=1fd=4*0+1,'l',1,0
2019-08-24 12:15:28,192.168.0.102,UPDATE,4593,4594,|q=14x=31*0+1,'c',1,0
2019-08-24 12:15:28,192.168.0.111,UPDATE,4864,4863,|11=1e2=18-1,'',0,1
2019-08-24 12:15:28,192.168.0.102,UPDATE,4594,4596,|q=14x=32*0+2,'om',1,0
2019-08-24 12:15:28,192.168.0.108,UPDATE,4864,4865,|13=1fc=5*0+1,'',1,0
2019-08-24 12:15:29,192.168.0.108,UPDATE,4865,4867,|13=1fc=6*0+2,'',1,0
2019-08-24 12:15:29,192.168.0.102,UPDATE,4596,4598,|q=14x=34*0+2,'po',1,0
2019-08-24 12:15:29,192.168.0.102,UPDATE,4598,4599,|q=14x=36*0+1,'o',1,0
2019-08-24 12:15:29,192.168.0.108,UPDATE,4867,4868,|13=1fc=8*0+1,'',1,0
2019-08-24 12:15:30,192.168.0.102,UPDATE,4599,4598,|q=14x=36-1,'',0,1
2019-08-24 12:15:30,192.168.0.108,UPDATE,4868,4894,|13=1fc=9*0+q,'',1,0
2019-08-24 12:15:31,192.168.0.108,UPDATE,4894,4895,|13=1fc=z*0+1,'',1,0
2019-08-24 12:15:31,192.168.0.102,UPDATE,4598,4599,|q=14x=36*0+1,'n',1,0
2019-08-24 12:15:32,192.168.0.108,UPDATE,4895,4897,|13=1fc=10*0+2,'',1,0
2019-08-24 12:15:32,192.168.0.102,UPDATE,4599,4601,|q=14x=37*0+2,'en',1,0
2019-08-24 12:15:32,192.168.0.108,UPDATE,4897,4899,|13=1fc=12*0+2,'',1,0
2019-08-24 12:15:32,192.168.0.102,UPDATE,4601,4604,|q=14x=39*0+3,'ts',1,0
2019-08-24 12:15:33,192.168.0.102,UPDATE,4604,4605,|q=14x=3c*0+1,'f',1,0
2019-08-24 12:15:34,192.168.0.102,UPDATE,4605,4608,|q=14x=3d*0+3,'or',1,0
2019-08-24 12:15:34,192.168.0.103,UPDATE,4608,4609,|x=1ea=10*0+1,'',1,0
2019-08-24 12:15:35,192.168.0.102,UPDATE,4609,4610,|q=14x=3g*0+1,'t',1,0
2019-08-24 12:15:35,192.168.0.103,UPDATE,4610,4611,|x=1eb=11*0+1,'7',1,0
2019-08-24 12:15:35,192.168.0.102,UPDATE,4610,4612,|q=14x=3h*0+2,'he',1,0
